event_id,date,hour,lat,lon,area_ha,y_gt10ha,y_gt100ha,comuna,region,temporada,split
59283,2023-04-04,11,-37.75111,-73.555,0.2,0,0,Lebu,Biobío,2022 al 2023,test
59284,2023-04-04,13,-37.87083,-71.22667,0.03,0,0,Alto Biobío,Biobío,2022 al 2023,test
59285,2023-04-04,15,-37.495,-72.50444,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59286,2023-04-04,17,-37.66639,-73.54417,0.25,0,0,Lebu,Biobío,2022 al 2023,test
59287,2023-04-04,16,-37.90917,-73.41694,1.41,0,0,Cañete,Biobío,2022 al 2023,test
59288,2023-04-05,12,-37.66694,-73.54417,0.25,0,0,Lebu,Biobío,2022 al 2023,test
59289,2023-04-04,15,-37.56667,-71.27222,20.0,1,0,Antuco,Biobío,2022 al 2023,test
59290,2023-04-05,14,-37.46917,-72.65306,0.93,0,0,Los Angeles,Biobío,2022 al 2023,test
59291,2023-04-03,11,-37.51639,-73.41333,0.25,0,0,Curanilahue,Biobío,2022 al 2023,test
59292,2023-04-03,21,-37.79278,-72.22417,0.05,0,0,Mulchén,Biobío,2022 al 2023,test
59293,2023-04-06,11,-37.81778,-72.09417,1.2,0,0,Mulchén,Biobío,2022 al 2023,test
59294,2023-04-06,15,-37.76556,-72.37,5.2,0,0,Mulchén,Biobío,2022 al 2023,test
59295,2023-04-07,7,-37.91,-72.12,5.8,0,0,Mulchén,Biobío,2022 al 2023,test
59296,2023-03-26,13,-37.46611,-72.09528,0.75,0,0,Los Angeles,Biobío,2022 al 2023,test
59297,2023-03-29,16,-37.40417,-72.41222,0.1,0,0,Los Angeles,Biobío,2022 al 2023,test
59298,2023-04-07,17,-37.90833,-71.84222,211.44,1,1,Mulchén,Biobío,2022 al 2023,test
59299,2023-04-08,11,-37.75167,-73.55333,0.5,0,0,Lebu,Biobío,2022 al 2023,test
59300,2023-04-08,12,-37.34194,-72.34306,0.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59301,2023-04-08,23,-37.18694,-71.92583,0.3,0,0,Tucapel,Biobío,2022 al 2023,test
59302,2023-04-09,14,-37.82333,-71.44333,10.0,0,0,Alto Biobío,Biobío,2022 al 2023,test
59303,2023-04-09,14,-37.89083,-73.39778,1.76,0,0,Cañete,Biobío,2022 al 2023,test
59304,2023-04-09,14,-37.18861,-72.63583,0.53,0,0,Yumbel,Biobío,2022 al 2023,test
59305,2023-04-09,15,-37.87722,-73.47,3.45,0,0,Cañete,Biobío,2022 al 2023,test
59306,2023-04-09,16,-37.31194,-72.22611,0.15,0,0,Los Angeles,Biobío,2022 al 2023,test
59307,2023-04-09,17,-37.815,-73.44278,3.73,0,0,Cañete,Biobío,2022 al 2023,test
59308,2023-04-09,16,-37.65972,-72.18333,5.5,0,0,Santa Bárbara,Biobío,2022 al 2023,test
59309,2023-04-09,17,-37.74639,-73.47361,4.15,0,0,Los Alamos,Biobío,2022 al 2023,test
59310,2023-04-10,7,-37.01861,-73.11278,0.5,0,0,Coronel,Biobío,2022 al 2023,test
59311,2023-04-10,12,-36.64389,-73.09694,0.25,0,0,Talcahuano,Biobío,2022 al 2023,test
59312,2023-04-10,14,-37.56944,-71.28306,0.04,0,0,Antuco,Biobío,2022 al 2023,test
59313,2023-04-10,14,-37.05028,-72.30944,0.3,0,0,Cabrero,Biobío,2022 al 2023,test
59314,2023-04-10,7,-37.17111,-72.395,0.15,0,0,Cabrero,Biobío,2022 al 2023,test
59315,2023-02-23,17,-37.70944,-72.23944,0.05,0,0,Mulchén,Biobío,2022 al 2023,test
59316,2023-04-08,16,-37.75417,-73.29444,0.1,0,0,Cañete,Biobío,2022 al 2023,test
59317,2023-04-08,23,-37.18083,-72.83667,0.15,0,0,Hualqui,Biobío,2022 al 2023,test
59318,2023-04-08,13,-37.515,-72.04417,0.15,0,0,Quilleco,Biobío,2022 al 2023,test
59319,2023-02-12,14,-37.39917,-72.79194,2.05,0,0,Nacimiento,Biobío,2022 al 2023,test
59320,2023-02-16,23,-37.32639,-72.64611,8.4,0,0,Laja,Biobío,2022 al 2023,test
59321,2023-04-14,14,-37.46056,-72.58444,0.05,0,0,Los Angeles,Biobío,2022 al 2023,test
59322,2023-04-14,15,-36.96472,-73.14806,0.85,0,0,Coronel,Biobío,2022 al 2023,test
59323,2023-04-14,15,-37.33694,-72.36194,0.1,0,0,Los Angeles,Biobío,2022 al 2023,test
59324,2023-04-14,21,-37.28444,-72.33194,2.0,0,0,Los Angeles,Biobío,2022 al 2023,test
59325,2023-04-15,8,-37.22111,-72.40778,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59326,2023-04-15,13,-37.48222,-71.12833,7.0,0,0,Antuco,Biobío,2022 al 2023,test
59327,2023-04-15,13,-37.74361,-73.46722,2.75,0,0,Los Alamos,Biobío,2022 al 2023,test
59328,2023-04-15,13,-37.78806,-71.33389,0.02,0,0,Alto Biobío,Biobío,2022 al 2023,test
59329,2023-04-15,13,-37.45111,-72.41167,0.07,0,0,Los Angeles,Biobío,2022 al 2023,test
59330,2023-02-16,18,-37.38528,-72.92222,5.79,0,0,Santa Juana,Biobío,2022 al 2023,test
59331,2023-03-04,18,-37.61889,-72.44778,0.06,0,0,Mulchén,Biobío,2022 al 2023,test
59332,2023-04-11,14,-37.92083,-72.1375,1.06,0,0,Mulchén,Biobío,2022 al 2023,test
59333,2023-04-16,14,-37.79,-73.3575,3.9,0,0,Cañete,Biobío,2022 al 2023,test
59334,2023-04-16,14,-37.98056,-73.41028,3.85,0,0,Cañete,Biobío,2022 al 2023,test
59335,2023-04-16,15,-37.77972,-73.37083,0.5,0,0,Cañete,Biobío,2022 al 2023,test
59336,2023-04-16,15,-37.8975,-73.39333,6.63,0,0,Cañete,Biobío,2022 al 2023,test
59337,2023-04-17,13,-37.01444,-72.39528,0.12,0,0,Cabrero,Biobío,2022 al 2023,test
59338,2023-04-17,15,-37.37944,-72.17944,0.14,0,0,Los Angeles,Biobío,2022 al 2023,test
59339,2023-04-17,16,-37.84667,-73.43056,5.77,0,0,Cañete,Biobío,2022 al 2023,test
59340,2023-04-18,13,-36.65194,-72.89944,0.03,0,0,Tomé,Biobío,2022 al 2023,test
59341,2023-04-18,16,-36.68833,-72.95417,2.5,0,0,Tomé,Biobío,2022 al 2023,test
59342,2023-04-18,12,-37.24111,-73.64917,3.0,0,0,Arauco,Biobío,2022 al 2023,test
59343,2023-04-19,12,-37.46139,-72.58417,0.7,0,0,Los Angeles,Biobío,2022 al 2023,test
59344,2023-04-19,14,-36.70833,-72.71,0.6,0,0,Florida,Biobío,2022 al 2023,test
59345,2023-04-19,14,-37.15806,-72.90444,1.01,0,0,Hualqui,Biobío,2022 al 2023,test
59346,2023-04-19,17,-37.58611,-72.28167,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59347,2023-04-19,18,-37.57639,-72.43028,0.01,0,0,Mulchén,Biobío,2022 al 2023,test
59348,2023-04-19,19,-37.75389,-73.46028,2.5,0,0,Cañete,Biobío,2022 al 2023,test
59349,2023-03-30,15,-37.635,-72.29944,0.05,0,0,Mulchén,Biobío,2022 al 2023,test
59350,2023-04-17,21,-37.15583,-72.44639,0.1,0,0,Cabrero,Biobío,2022 al 2023,test
59351,2023-04-20,15,-37.44139,-73.41833,0.4,0,0,Los Alamos,Biobío,2022 al 2023,test
59352,2023-04-20,15,-37.49583,-72.65278,6.2,0,0,Nacimiento,Biobío,2022 al 2023,test
59353,2023-04-20,15,-37.09417,-72.60528,1.2,0,0,Yumbel,Biobío,2022 al 2023,test
59354,2023-04-23,18,-36.81306,-72.62389,0.02,0,0,Florida,Biobío,2022 al 2023,test
59355,2023-04-23,22,-36.71472,-72.96861,0.02,0,0,Penco,Biobío,2022 al 2023,test
59356,2023-04-24,16,-37.87222,-71.47972,0.5,0,0,Alto Biobío,Biobío,2022 al 2023,test
59357,2023-04-25,11,-37.3875,-72.99944,0.2,0,0,Santa Juana,Biobío,2022 al 2023,test
59358,2023-04-25,7,-37.40056,-72.52333,1.7,0,0,Los Angeles,Biobío,2022 al 2023,test
59359,2023-04-25,20,-37.39306,-72.98111,0.1,0,0,Santa Juana,Biobío,2022 al 2023,test
59360,2023-04-26,0,-36.91472,-72.92417,0.8,0,0,Hualqui,Biobío,2022 al 2023,test
59361,2023-04-26,17,-37.40944,-72.75917,0.08,0,0,Nacimiento,Biobío,2022 al 2023,test
59362,2023-04-27,13,-37.42278,-72.16639,0.16,0,0,Los Angeles,Biobío,2022 al 2023,test
59363,2023-02-23,15,-37.34694,-72.66778,1.02,0,0,Laja,Biobío,2022 al 2023,test
59364,2023-04-05,18,-37.28139,-72.1675,0.22,0,0,Los Angeles,Biobío,2022 al 2023,test
59365,2023-04-04,19,-37.65806,-72.58944,0.02,0,0,Negrete,Biobío,2022 al 2023,test
59366,2023-04-06,21,-37.91028,-72.11833,4.9,0,0,Mulchén,Biobío,2022 al 2023,test
59367,2023-04-01,20,-37.79306,-72.22306,0.01,0,0,Mulchén,Biobío,2022 al 2023,test
59368,2023-04-03,13,-37.79083,-72.21889,0.01,0,0,Mulchén,Biobío,2022 al 2023,test
59369,2023-04-10,2,-37.77556,-72.22667,0.01,0,0,Mulchén,Biobío,2022 al 2023,test
59370,2023-02-01,16,-37.71583,-72.23111,0.03,0,0,Mulchén,Biobío,2022 al 2023,test
59371,2023-04-28,0,-37.7775,-72.09917,0.27,0,0,Mulchén,Biobío,2022 al 2023,test
59372,2023-04-09,14,-37.005,-72.96972,0.02,0,0,Hualqui,Biobío,2022 al 2023,test
59373,2023-04-10,20,-37.22111,-73.54444,0.01,0,0,Arauco,Biobío,2022 al 2023,test
59374,2023-05-05,13,-37.74472,-73.41806,0.15,0,0,Cañete,Biobío,2022 al 2023,test
59375,2023-05-08,15,-36.87639,-72.77917,3.6,0,0,Florida,Biobío,2022 al 2023,test
59376,2023-05-09,14,-36.78778,-72.62194,0.03,0,0,Florida,Biobío,2022 al 2023,test
59377,2023-05-12,18,-37.61056,-73.66861,0.01,0,0,Lebu,Biobío,2022 al 2023,test
59378,2023-05-13,17,-37.07139,-72.88639,1.9,0,0,Hualqui,Biobío,2022 al 2023,test
59379,2023-05-14,14,-36.9,-72.71111,0.8,0,0,Florida,Biobío,2022 al 2023,test
59380,2023-05-14,17,-37.26472,-72.35889,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59381,2023-05-15,11,-37.7225,-73.36417,5.0,0,0,Cañete,Biobío,2022 al 2023,test
59382,2023-05-14,17,-36.58194,-72.81861,0.09,0,0,Tomé,Biobío,2022 al 2023,test
59383,2023-05-15,20,-37.42722,-73.39306,0.2,0,0,Curanilahue,Biobío,2022 al 2023,test
59384,2023-05-20,7,-37.32194,-73.2875,0.4,0,0,Arauco,Biobío,2022 al 2023,test
59385,2023-06-16,22,-37.78556,-71.72806,4.0,0,0,Quilaco,Biobío,2022 al 2023,test
59386,2023-05-05,17,-36.57639,-72.80222,0.24,0,0,Tomé,Biobío,2022 al 2023,test
59387,2022-08-03,20,-37.89389,-72.81389,0.05,0,0,Los Sauces,Araucanía,2022 al 2023,test
59388,2022-09-04,20,-38.41194,-73.08028,1.4,0,0,Lumaco,Araucanía,2022 al 2023,test
59389,2022-09-09,19,-37.89389,-72.81389,0.05,0,0,Los Sauces,Araucanía,2022 al 2023,test
59390,2022-10-01,13,-37.86361,-72.44722,3.76,0,0,Collipulli,Araucanía,2022 al 2023,test
59391,2022-09-24,10,-38.07389,-72.32222,0.1,0,0,Ercilla,Araucanía,2022 al 2023,test
59392,2022-09-30,9,-37.93278,-72.73806,0.05,0,0,Los Sauces,Araucanía,2022 al 2023,test
59393,2022-10-15,17,-38.20278,-72.84528,3.15,0,0,Lumaco,Araucanía,2022 al 2023,test
59394,2022-10-17,13,-37.93306,-72.53222,9.1,0,0,Angol,Araucanía,2022 al 2023,test
59395,2022-11-07,0,-37.87778,-72.3575,5.97,0,0,Collipulli,Araucanía,2022 al 2023,test
59396,2022-11-03,14,-38.40278,-73.30194,4.08,0,0,Lumaco,Araucanía,2022 al 2023,test
59397,2022-10-18,12,-37.91417,-72.39361,7.93,0,0,Collipulli,Araucanía,2022 al 2023,test
59398,2022-10-24,18,-38.06694,-72.32028,0.05,0,0,Ercilla,Araucanía,2022 al 2023,test
59399,2022-10-17,14,-38.08889,-72.25944,61.97,1,0,Ercilla,Araucanía,2022 al 2023,test
59400,2022-10-17,16,-38.06583,-72.48333,74.61,1,0,Ercilla,Araucanía,2022 al 2023,test
59401,2022-10-27,13,-38.40722,-73.18417,1.28,0,0,Carahue,Araucanía,2022 al 2023,test
59402,2022-11-21,13,-37.92694,-72.40111,0.35,0,0,Collipulli,Araucanía,2022 al 2023,test
59403,2022-10-21,21,-37.88361,-73.03167,0.05,0,0,Purén,Araucanía,2022 al 2023,test
59404,2022-11-26,19,-37.90194,-72.68278,0.37,0,0,Angol,Araucanía,2022 al 2023,test
59405,2022-11-26,13,-38.40083,-73.20694,2.19,0,0,Carahue,Araucanía,2022 al 2023,test
59406,2022-11-21,18,-38.52861,-73.4475,2.38,0,0,Carahue,Araucanía,2022 al 2023,test
59407,2022-11-23,12,-37.93833,-72.40778,0.26,0,0,Collipulli,Araucanía,2022 al 2023,test
59408,2022-11-23,19,-37.93778,-72.40806,0.25,0,0,Collipulli,Araucanía,2022 al 2023,test
59409,2022-11-06,9,-37.93194,-72.51194,0.1,0,0,Collipulli,Araucanía,2022 al 2023,test
59410,2022-12-02,23,-37.94222,-72.17,13.93,1,0,Collipulli,Araucanía,2022 al 2023,test
59411,2022-12-04,18,-38.12861,-72.59583,6.47,0,0,Traiguén,Araucanía,2022 al 2023,test
59412,2022-12-06,16,-37.9175,-72.51444,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59413,2022-12-03,20,-37.93306,-72.5125,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59414,2022-12-05,17,-38.01333,-72.31611,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59415,2022-11-27,16,-37.85083,-72.79806,0.07,0,0,Los Sauces,Araucanía,2022 al 2023,test
59416,2022-12-03,19,-38.12556,-72.59361,0.05,0,0,Traiguén,Araucanía,2022 al 2023,test
59417,2022-11-30,12,-38.01111,-72.08111,0.01,0,0,Collipulli,Araucanía,2022 al 2023,test
59418,2022-11-29,23,-37.8875,-72.51556,6.8,0,0,Collipulli,Araucanía,2022 al 2023,test
59419,2022-12-07,12,-37.88861,-72.50806,1.31,0,0,Collipulli,Araucanía,2022 al 2023,test
59420,2022-12-05,13,-37.89306,-72.68528,0.5,0,0,Angol,Araucanía,2022 al 2023,test
59421,2022-12-13,12,-38.22694,-73.15333,23.52,1,0,Lumaco,Araucanía,2022 al 2023,test
59422,2022-12-12,15,-37.90194,-72.42028,0.11,0,0,Collipulli,Araucanía,2022 al 2023,test
59423,2022-12-15,14,-37.85194,-72.44722,1.1,0,0,Collipulli,Araucanía,2022 al 2023,test
59424,2022-12-22,5,-38.90722,-73.08583,0.05,0,0,Teodoro Schmidt,Araucanía,2022 al 2023,test
59425,2022-12-21,22,-38.33472,-73.23944,0.1,0,0,Lumaco,Araucanía,2022 al 2023,test
59426,2022-12-21,22,-38.45472,-72.17167,8.17,0,0,Lautaro,Araucanía,2022 al 2023,test
59427,2022-12-21,20,-37.93361,-72.53444,0.1,0,0,Angol,Araucanía,2022 al 2023,test
59428,2022-12-20,14,-38.31472,-72.96611,18.45,1,0,Lumaco,Araucanía,2022 al 2023,test
59429,2022-12-19,14,-38.045,-72.48278,6.03,0,0,Ercilla,Araucanía,2022 al 2023,test
59430,2022-12-19,12,-38.12694,-72.57139,1.49,0,0,Traiguén,Araucanía,2022 al 2023,test
59431,2022-12-15,18,-38.02083,-72.475,0.64,0,0,Ercilla,Araucanía,2022 al 2023,test
59432,2022-12-16,19,-38.99389,-73.06028,0.05,0,0,Teodoro Schmidt,Araucanía,2022 al 2023,test
59433,2022-12-11,13,-37.89306,-72.68444,2.52,0,0,Angol,Araucanía,2022 al 2023,test
59434,2022-12-13,16,-37.92556,-72.53528,0.26,0,0,Angol,Araucanía,2022 al 2023,test
59435,2022-12-12,18,-38.38694,-73.10417,0.71,0,0,Lumaco,Araucanía,2022 al 2023,test
59436,2023-01-01,18,-37.90278,-72.59111,0.15,0,0,Angol,Araucanía,2022 al 2023,test
59437,2022-12-31,10,-38.4925,-73.47889,15.17,1,0,Carahue,Araucanía,2022 al 2023,test
59438,2022-12-24,13,-38.34222,-72.92972,0.18,0,0,Lumaco,Araucanía,2022 al 2023,test
59439,2023-01-01,16,-37.96889,-72.20611,7.13,0,0,Collipulli,Araucanía,2022 al 2023,test
59440,2023-01-02,4,-38.31333,-72.95694,1.05,0,0,Lumaco,Araucanía,2022 al 2023,test
59441,2022-12-21,14,-38.23472,-72.06111,0.8,0,0,Victoria,Araucanía,2022 al 2023,test
59442,2022-12-23,12,-37.93444,-72.53528,1.78,0,0,Angol,Araucanía,2022 al 2023,test
59443,2022-12-24,16,-37.93389,-72.53556,0.83,0,0,Angol,Araucanía,2022 al 2023,test
59444,2022-12-23,17,-38.29139,-72.15889,3.2,0,0,Victoria,Araucanía,2022 al 2023,test
59445,2022-12-30,17,-38.2225,-73.14917,164.04,1,1,Lumaco,Araucanía,2022 al 2023,test
59446,2022-12-25,19,-38.16556,-73.00833,8.16,0,0,Lumaco,Araucanía,2022 al 2023,test
59447,2022-12-28,6,-37.89167,-72.67833,1.86,0,0,Angol,Araucanía,2022 al 2023,test
59448,2022-12-29,13,-37.905,-72.59167,0.73,0,0,Angol,Araucanía,2022 al 2023,test
59449,2023-01-08,11,-37.91806,-72.66361,67.37,1,0,Los Sauces,Araucanía,2022 al 2023,test
59450,2023-01-05,17,-38.58389,-72.13111,147.01,1,1,Lautaro,Araucanía,2022 al 2023,test
59451,2023-01-14,11,-38.55417,-72.33139,6.94,0,0,Lautaro,Araucanía,2022 al 2023,test
59452,2023-01-23,16,-37.94306,-72.80722,0.5,0,0,Los Sauces,Araucanía,2022 al 2023,test
59453,2023-01-28,16,-38.77722,-73.08972,97.86,1,0,Carahue,Araucanía,2022 al 2023,test
59454,2023-01-16,20,-38.37417,-73.11917,0.15,0,0,Lumaco,Araucanía,2022 al 2023,test
59455,2023-01-11,23,-38.37111,-73.06722,4.62,0,0,Lumaco,Araucanía,2022 al 2023,test
59456,2023-01-11,12,-38.33056,-73.1125,1.19,0,0,Lumaco,Araucanía,2022 al 2023,test
59457,2023-02-02,12,-38.29667,-72.975,87.12,1,0,Lumaco,Araucanía,2022 al 2023,test
59458,2023-01-20,15,-38.19583,-73.08722,4.59,0,0,Lumaco,Araucanía,2022 al 2023,test
59459,2023-01-20,15,-38.19639,-73.06639,0.11,0,0,Lumaco,Araucanía,2022 al 2023,test
59460,2023-01-20,14,-38.19639,-73.0425,9.76,0,0,Lumaco,Araucanía,2022 al 2023,test
59461,2023-01-27,13,-38.16667,-73.00917,3.52,0,0,Lumaco,Araucanía,2022 al 2023,test
59462,2022-12-30,2,-38.3175,-73.23444,1.8,0,0,Lumaco,Araucanía,2022 al 2023,test
59463,2023-01-12,15,-38.43028,-73.16389,0.05,0,0,Carahue,Araucanía,2022 al 2023,test
59464,2023-02-01,5,-39.37611,-72.62139,18.7,1,0,Loncoche,Araucanía,2022 al 2023,test
59465,2023-01-29,13,-38.43333,-72.98056,276.82,1,1,Lumaco,Araucanía,2022 al 2023,test
59466,2023-01-31,23,-38.34167,-72.73472,87.35,1,0,Traiguén,Araucanía,2022 al 2023,test
59467,2023-01-01,19,-37.97722,-72.45528,24.78,1,0,Ercilla,Araucanía,2022 al 2023,test
59468,2023-01-01,22,-37.86944,-72.43944,1.92,0,0,Collipulli,Araucanía,2022 al 2023,test
59469,2023-01-02,21,-37.92417,-72.61528,20.17,1,0,Angol,Araucanía,2022 al 2023,test
59470,2023-01-11,1,-37.92306,-72.62194,14.55,1,0,Angol,Araucanía,2022 al 2023,test
59471,2022-10-18,12,-37.91417,-72.39361,0.25,0,0,Collipulli,Araucanía,2022 al 2023,test
59472,2022-12-02,11,-38.42417,-72.99917,0.96,0,0,Lumaco,Araucanía,2022 al 2023,test
59473,2022-12-25,12,-38.02472,-72.43222,65.65,1,0,Ercilla,Araucanía,2022 al 2023,test
59474,2022-12-25,22,-37.89083,-72.68361,7.02,0,0,Angol,Araucanía,2022 al 2023,test
59475,2022-12-27,19,-37.98111,-72.20889,0.1,0,0,Collipulli,Araucanía,2022 al 2023,test
59476,2022-12-28,16,-38.16667,-72.67528,0.1,0,0,Traiguén,Araucanía,2022 al 2023,test
59477,2022-12-29,11,-37.8725,-72.45917,1.28,0,0,Collipulli,Araucanía,2022 al 2023,test
59478,2022-12-29,17,-38.45083,-73.11667,0.25,0,0,Carahue,Araucanía,2022 al 2023,test
59479,2022-12-30,15,-37.98417,-72.2575,1.76,0,0,Collipulli,Araucanía,2022 al 2023,test
59480,2023-01-05,16,-38.69389,-73.17111,0.61,0,0,Carahue,Araucanía,2022 al 2023,test
59481,2023-01-07,12,-38.30194,-72.16306,90.44,1,0,Victoria,Araucanía,2022 al 2023,test
59482,2023-01-09,11,-38.10833,-72.29417,0.57,0,0,Ercilla,Araucanía,2022 al 2023,test
59483,2023-01-10,16,-37.94444,-72.49056,42.56,1,0,Collipulli,Araucanía,2022 al 2023,test
59484,2023-01-10,22,-37.875,-72.33139,5.99,0,0,Collipulli,Araucanía,2022 al 2023,test
59485,2023-01-10,10,-38.10972,-72.28972,3.91,0,0,Ercilla,Araucanía,2022 al 2023,test
59486,2023-01-11,17,-38.00278,-72.23528,7.24,0,0,Collipulli,Araucanía,2022 al 2023,test
59487,2023-01-11,17,-38.52583,-72.23472,7.25,0,0,Lautaro,Araucanía,2022 al 2023,test
59488,2023-01-12,22,-37.87556,-72.35472,0.68,0,0,Collipulli,Araucanía,2022 al 2023,test
59489,2023-01-12,13,-39.01194,-72.89278,0.4,0,0,Freire,Araucanía,2022 al 2023,test
59490,2023-01-12,8,-38.29389,-72.15972,0.05,0,0,Victoria,Araucanía,2022 al 2023,test
59491,2023-01-13,23,-37.89139,-72.69167,0.19,0,0,Angol,Araucanía,2022 al 2023,test
59492,2023-01-13,23,-37.89917,-72.73528,0.09,0,0,Angol,Araucanía,2022 al 2023,test
59493,2023-01-13,20,-38.15944,-72.66306,0.05,0,0,Traiguén,Araucanía,2022 al 2023,test
59494,2023-01-14,1,-38.39139,-73.11556,0.53,0,0,Lumaco,Araucanía,2022 al 2023,test
59495,2023-01-14,4,-38.39667,-73.13667,0.62,0,0,Lumaco,Araucanía,2022 al 2023,test
59496,2023-01-15,11,-38.56889,-72.3525,126.25,1,1,Lautaro,Araucanía,2022 al 2023,test
59497,2023-01-15,18,-38.42556,-72.99833,4.11,0,0,Lumaco,Araucanía,2022 al 2023,test
59498,2023-01-15,3,-38.34528,-72.74667,2.35,0,0,Traiguén,Araucanía,2022 al 2023,test
59499,2023-01-16,8,-37.9875,-72.20917,1.71,0,0,Collipulli,Araucanía,2022 al 2023,test
59500,2023-01-16,15,-37.94139,-72.21778,0.51,0,0,Collipulli,Araucanía,2022 al 2023,test
59501,2023-01-16,17,-38.05444,-72.07139,1.0,0,0,Collipulli,Araucanía,2022 al 2023,test
59502,2023-01-16,18,-38.02417,-72.09861,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59503,2023-01-16,10,-38.20278,-72.47889,0.05,0,0,Victoria,Araucanía,2022 al 2023,test
59504,2023-01-17,10,-37.97194,-72.20194,6.22,0,0,Collipulli,Araucanía,2022 al 2023,test
59505,2023-01-18,12,-37.8275,-72.54056,4.12,0,0,Angol,Araucanía,2022 al 2023,test
59506,2023-01-18,14,-37.84528,-72.52833,0.05,0,0,Angol,Araucanía,2022 al 2023,test
59507,2023-01-18,14,-38.4975,-73.20389,100.08,1,1,Carahue,Araucanía,2022 al 2023,test
59508,2023-01-18,23,-38.06806,-72.33556,16.98,1,0,Ercilla,Araucanía,2022 al 2023,test
59509,2023-01-19,15,-37.99611,-72.9025,437.14,1,1,Los Sauces,Araucanía,2022 al 2023,test
59510,2023-01-21,18,-38.17,-72.67417,0.05,0,0,Traiguén,Araucanía,2022 al 2023,test
59511,2023-01-22,22,-37.94139,-72.5675,4.1,0,0,Angol,Araucanía,2022 al 2023,test
59512,2023-01-22,16,-38.01861,-72.31083,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59513,2023-01-22,16,-38.44361,-72.98917,8.2,0,0,Lumaco,Araucanía,2022 al 2023,test
59514,2023-01-22,19,-38.17,-72.67417,0.4,0,0,Traiguén,Araucanía,2022 al 2023,test
59515,2023-01-23,12,-37.93417,-72.20528,1.19,0,0,Collipulli,Araucanía,2022 al 2023,test
59516,2023-01-23,14,-37.8125,-72.46667,0.1,0,0,Collipulli,Araucanía,2022 al 2023,test
59517,2023-01-23,18,-38.12722,-72.5275,72.51,1,0,Traiguén,Araucanía,2022 al 2023,test
59518,2023-01-24,20,-38.45028,-72.17722,27.77,1,0,Lautaro,Araucanía,2022 al 2023,test
59519,2023-01-25,12,-37.97694,-72.1525,0.81,0,0,Collipulli,Araucanía,2022 al 2023,test
59520,2023-01-26,17,-37.96056,-72.27917,0.05,0,0,Collipulli,Araucanía,2022 al 2023,test
59521,2023-01-26,21,-38.43306,-72.99167,4.6,0,0,Lumaco,Araucanía,2022 al 2023,test
59522,2023-01-27,19,-38.43583,-71.94917,0.05,0,0,Curacautín,Araucanía,2022 al 2023,test
59523,2023-01-27,21,-38.51444,-72.61583,19.09,1,0,Lautaro,Araucanía,2022 al 2023,test
59524,2023-01-27,20,-38.11556,-72.54167,30.24,1,0,Traiguén,Araucanía,2022 al 2023,test
59525,2023-01-28,16,-38.71056,-73.23667,0.06,0,0,Carahue,Araucanía,2022 al 2023,test
59526,2023-01-28,13,-38.9725,-72.20194,0.45,0,0,Collipulli,Araucanía,2022 al 2023,test
59527,2023-01-28,23,-38.04472,-72.48361,15.34,1,0,Ercilla,Araucanía,2022 al 2023,test
59528,2023-01-28,23,-38.04278,-73.17056,10.66,1,0,Purén,Araucanía,2022 al 2023,test
59529,2023-01-28,14,-38.12,-72.53,72.73,1,0,Traiguén,Araucanía,2022 al 2023,test
59530,2023-01-29,10,-38.17167,-72.10444,95.36,1,0,Ercilla,Araucanía,2022 al 2023,test
59531,2023-01-29,20,-38.37778,-73.08722,2.82,0,0,Lumaco,Araucanía,2022 al 2023,test
59532,2023-01-31,11,-37.96333,-72.20389,10.79,1,0,Collipulli,Araucanía,2022 al 2023,test
59533,2023-01-31,15,-38.05778,-72.18333,0.1,0,0,Collipulli,Araucanía,2022 al 2023,test
59534,2023-01-31,16,-38.02028,-72.31861,6.11,0,0,Collipulli,Araucanía,2022 al 2023,test
59535,2023-01-31,21,-37.92806,-72.43361,126.23,1,1,Collipulli,Araucanía,2022 al 2023,test
59536,2023-02-01,18,-37.94056,-72.57306,0.41,0,0,Angol,Araucanía,2022 al 2023,test
59537,2023-02-01,12,-38.00972,-72.30056,6.6,0,0,Collipulli,Araucanía,2022 al 2023,test
59538,2023-02-01,11,-38.11889,-72.80833,0.83,0,0,Los Sauces,Araucanía,2022 al 2023,test
59539,2023-02-02,16,-37.96833,-72.38333,39.27,1,0,Collipulli,Araucanía,2022 al 2023,test
59540,2023-02-02,19,-38.44583,-72.16972,42.06,1,0,Lautaro,Araucanía,2022 al 2023,test
59541,2023-02-02,17,-38.25667,-72.95444,2.25,0,0,Lumaco,Araucanía,2022 al 2023,test
59542,2023-02-02,23,-38.40194,-73.10056,2431.08,1,1,Lumaco,Araucanía,2022 al 2023,test
59543,2023-02-02,18,-38.44889,-73.01722,358.15,1,1,Lumaco,Araucanía,2022 al 2023,test
